Timestamp,Price
2000/10/27,1968.171
2000/10/30,1967.653
2000/10/31,1974.527
2000/11/1,1961.081
2000/11/2,1981.765
2000/11/3,1984.986
2000/11/6,1983.073
2000/11/7,1993.454
2000/11/8,1999.153
2000/11/9,2016.22
2000/11/10,2037.084
2000/11/13,2054.479
2000/11/14,2072.793
2000/11/15,2087.277
2000/11/16,2081.139
2000/11/17,2098.888
2000/11/20,2092.591
2000/11/21,2104.068
2000/11/22,2097.281
2000/11/23,2119.156
2000/11/24,2119.01
2000/11/27,2041.155
2000/11/28,2052.776
2000/11/29,2081.496
2000/11/30,2067.07
2000/12/1,2073.089
2000/12/4,2084.484
2000/12/5,2094.994
2000/12/6,2092.996
2000/12/7,2072.531
2000/12/8,2074.566
2000/12/11,2072.283
2000/12/12,2045.17
2000/12/13,2057.383
2000/12/14,2056.998
2000/12/15,2052.793
2000/12/18,2038.448
2000/12/19,2047.348
2000/12/20,2050.068
2000/12/21,2075.562
2000/12/22,2078.426
2000/12/25,2071.567
2000/12/26,2070.377
2000/12/27,2077.718
2000/12/28,2054.517
2000/12/29,2055.828
2001/1/2,2077.076
2001/1/3,2108.254
2001/1/4,2125.485
2001/1/5,2117.664
2001/1/8,2128.602
2001/1/9,2099.323
2001/1/10,2102.085
2001/1/11,2129.61
2001/1/12,2116.846
2001/1/15,2097.091
2001/1/16,2018.298
2001/1/17,2046.377
2001/1/18,2033.686
2001/1/19,2046.581
2001/2/5,2069.856
2001/2/6,1999.723
2001/2/7,1995.603
2001/2/8,1977.559
2001/2/9,1935.188
2001/2/12,1958.655
2001/2/13,1962.527
2001/2/14,1962.738
2001/2/15,1963.449
2001/2/16,1942.049
2001/2/19,1942.579
2001/2/20,1969.777
2001/2/21,1948.417
2001/2/22,1901.993
2001/2/23,1906.914
2001/2/26,1940.77
2001/2/27,1956.272
2001/2/28,1964.356
2001/3/1,1959.009
2001/3/2,1969.056
2001/3/5,1991.28
2001/3/6,1986.732
2001/3/7,1991.276
2001/3/8,1990.637
2001/3/9,2003.205
2001/3/12,2013.312
2001/3/13,2012.155
2001/3/14,1996.152
2001/3/15,2019.725
2001/3/16,2023.029
2001/3/19,2019.851
2001/3/20,2039.554
2001/3/21,2047.633
2001/3/22,2071.202
2001/3/23,2091.176
2001/3/26,2052.055
2001/3/27,2096.502
2001/3/28,2109.755
2001/3/29,2107.224
2001/3/30,2101.1
2001/4/2,2117.45
2001/4/3,2127.781
2001/4/4,2123.885
2001/4/5,2084.807
2001/4/6,2116.377
2001/4/9,2108.969
2001/4/10,2119.538
2001/4/11,2130.895
2001/4/12,2132.808
2001/4/13,2135.669
2001/4/16,2150.292
2001/4/17,2173.304
2001/4/18,2177.987
2001/4/19,2172.431
2001/4/20,2173.956
2001/4/23,2150.341
2001/4/24,2151.341
2001/4/25,2168.051
2001/4/26,2113.391
2001/4/27,2104.034
2001/4/30,2117.168
2001/5/8,2119.898
2001/5/9,2140.554
2001/5/10,2134.191
2001/5/11,2150.322
2001/5/14,2161.614
2001/5/15,2184.787
2001/5/16,2195.365
2001/5/17,2201.983
2001/5/18,2194.62
2001/5/21,2207.781
2001/5/22,2215.775
2001/5/23,2210.851
2001/5/24,2198.008
2001/5/25,2199.661
2001/5/28,2194.453
2001/5/29,2177.647
2001/5/30,2180.62
2001/5/31,2217.873
2001/6/1,2216.56
2001/6/4,2223.911
2001/6/5,2229.247
2001/6/6,2237.989
2001/6/7,2241.014
2001/6/8,2229.205
2001/6/11,2223.795
2001/6/12,2213.545
2001/6/13,2227.071
2001/6/14,2243.299
2001/6/15,2196.685
2001/6/18,2211.892
2001/6/19,2163.319
2001/6/20,2171.011
2001/6/21,2164.123
2001/6/22,2191.356
2001/6/25,2210.069
2001/6/26,2234.071
2001/6/27,2234.708
2001/6/28,2231.368
2001/6/29,2218.573
2001/7/2,2220.419
2001/7/3,2206.848
2001/7/4,2212.971
2001/7/5,2202.303
2001/7/6,2179.81
2001/7/9,2169.467
2001/7/10,2172.608
2001/7/11,2190.977
2001/7/12,2164.915
2001/7/13,2167.7
2001/7/16,2176.337
2001/7/17,2145.485
2001/7/18,2142.011
2001/7/19,2146.515
2001/7/20,2153.237
2001/7/23,2183.743
2001/7/24,2162.751
2001/7/25,2130.45
2001/7/26,2109.92
2001/7/27,2093.869
2001/7/30,2056.763
2001/7/31,1939.262
2001/8/1,1925.239
2001/8/2,1989.64
2001/8/3,1956.543
2001/8/6,1953.412
2001/8/7,1872.667
2001/8/8,1902.872
2001/8/9,1894.692
2001/8/10,1929.962
2001/8/13,1956.925
2001/8/14,1955.507
2001/8/15,1938.544
2001/8/16,1948.267
2001/8/17,1916.843
2001/8/20,1923.099
2001/8/21,1936.056
2001/8/22,1935.535
2001/8/23,1892.37
2001/8/24,1903.385
2001/8/27,1881.309
2001/8/28,1816.659
2001/8/29,1846.817
2001/8/30,1846.187
2001/8/31,1838.214
2001/9/3,1831.703
2001/9/4,1815.27
2001/9/5,1868.361
2001/9/6,1867.633
2001/9/7,1858.242
2001/9/10,1790.21
2001/9/11,1859.966
2001/9/12,1822.129
2001/9/13,1851.615
2001/9/14,1838.674
2001/9/17,1811.904
2001/9/18,1784.591
2001/9/19,1800.239
2001/9/20,1826.417
2001/9/21,1815.562
2001/9/24,1804.887
2001/9/25,1799.979
2001/9/26,1793.651
2001/9/27,1765.622
2001/9/28,1766.13
2001/10/8,1766.133
2001/10/9,1724.173
2001/10/10,1744.042
2001/10/11,1682.317
2001/10/12,1637.749
2001/10/15,1692.173
2001/10/16,1689.187
2001/10/17,1654.929
2001/10/18,1642.012
2001/10/19,1610.445
2001/10/22,1558.468
2001/10/23,1642.22
2001/10/24,1733.637
2001/10/25,1708.028
2001/10/26,1669.157
2001/10/29,1678.725
2001/10/30,1702.862
2001/10/31,1678.926
2001/11/1,1692.351
2001/11/2,1703.924
2001/11/5,1687.84
2001/11/6,1678.173
2001/11/7,1669.427
2001/11/8,1566.521
2001/11/9,1605.076
2001/11/12,1631.799
2001/11/13,1609.953
2001/11/14,1615.752
2001/11/15,1619.263
2001/11/16,1725.448
2001/11/19,1645.092
2001/11/20,1672.212
2001/11/21,1700.661
2001/11/22,1705.924
2001/11/23,1715.646
2001/11/26,1710.132
2001/11/27,1705.509
2001/11/28,1725.535
2001/11/29,1735.383
2001/11/30,1732.134
2001/12/3,1751.051
2001/12/4,1763.789
2001/12/5,1765.563
2001/12/6,1740.077
2001/12/7,1752.015
2001/12/10,1743.625
2001/12/11,1748.021
2001/12/12,1724.875
2001/12/13,1713.78
2001/12/14,1683.728
2001/12/17,1673.242
2001/12/18,1666.514
2001/12/19,1688.917
2001/12/20,1669.475
2001/12/21,1627.439
2001/12/24,1639.522
2001/12/25,1604.667
2001/12/26,1610.648
2001/12/27,1635.461
2001/12/28,1626.955
2001/12/31,1641.428
2002/1/4,1643.485
2002/1/7,1605.741
2002/1/8,1594.867
2002/1/9,1580.711
2002/1/10,1556.737
2002/1/11,1574.261
2002/1/14,1519.932
2002/1/15,1475.338
2002/1/16,1458.843
2002/1/17,1476.358
2002/1/18,1405.55
2002/1/21,1406.997
2002/1/22,1360.294
2002/1/23,1355.863
2002/1/24,1435.319
2002/1/25,1449.882
2002/1/28,1444.501
2002/1/29,1343.358
2002/1/30,1392.95
2002/1/31,1413.224
2002/2/1,1494.577
2002/2/4,1485.676
2002/2/5,1510.567
2002/2/6,1517.813
2002/2/7,1482.357
2002/2/8,1520.717
2002/2/25,1540.493
2002/2/26,1529.376
2002/2/27,1531.317
2002/2/28,1537.926
2002/3/1,1521.528
2002/3/4,1497.827
2002/3/5,1529.298
2002/3/6,1564.694
2002/3/7,1569.172
2002/3/8,1622.869
2002/3/11,1643.59
2002/3/12,1665.237
2002/3/13,1636.945
2002/3/14,1621.079
2002/3/15,1671.825
2002/3/18,1641.429
2002/3/19,1624.319
2002/3/20,1673.265
2002/3/21,1686.946
2002/3/22,1684.071
2002/3/25,1667.853
2002/3/26,1674.704
2002/3/27,1646.679
2002/3/28,1653.983
2002/3/29,1648.087
2002/4/1,1598.026
2002/4/2,1608.519
2002/4/3,1582.744
2002/4/4,1595.018
2002/4/5,1650.504
2002/4/8,1633.831
2002/4/9,1641.847
2002/4/10,1670.802
2002/4/11,1679.341
2002/4/12,1648.454
2002/4/15,1660.572
2002/4/16,1647.508
2002/4/17,1641.724
2002/4/18,1644.147
2002/4/19,1625.249
2002/4/22,1633.642
2002/4/23,1626.63
2002/4/24,1623.468
2002/4/25,1609.936
2002/4/26,1615.519
2002/4/29,1643.549
2002/4/30,1668.313
2002/5/8,1669.871
2002/5/9,1648.46
2002/5/10,1650.913
2002/5/13,1634.901
2002/5/14,1622.331
2002/5/15,1614.9
2002/5/16,1592.236
2002/5/17,1549.083
2002/5/20,1564.968
2002/5/21,1575.022
2002/5/22,1590.794
2002/5/23,1571.075
2002/5/24,1572.938
2002/5/27,1555.042
2002/5/28,1557.624
2002/5/29,1558.131
2002/5/30,1524.218
2002/5/31,1523.014
2002/6/3,1510.247
2002/6/4,1484.008
2002/6/5,1491.074
2002/6/6,1458.611
2002/6/7,1522.879
2002/6/10,1529.336
2002/6/11,1515.993
2002/6/12,1531.75
2002/6/13,1524.772
2002/6/14,1508.642
2002/6/17,1489.135
2002/6/18,1496.831
2002/6/19,1523.953
2002/6/20,1511.115
2002/6/21,1517.275
2002/6/24,1704.698
2002/6/25,1718.234
2002/6/26,1698.11
2002/6/27,1714.744
2002/6/28,1724.727
2002/7/1,1736.293
2002/7/2,1707.447
2002/7/3,1727.09
2002/7/4,1731.899
2002/7/5,1709.842
2002/7/8,1723.579
2002/7/9,1733.834
2002/7/10,1728.517
2002/7/11,1698.213
2002/7/12,1696.644
2002/7/15,1696.808
2002/7/16,1687.666
2002/7/17,1692.447
2002/7/18,1703.808
2002/7/19,1706.359
2002/7/22,1712.018
2002/7/23,1676.904
2002/7/24,1673.682
2002/7/25,1675.473
2002/7/26,1665.089
2002/7/29,1654.925
2002/7/30,1666.579
2002/7/31,1667.623
2002/8/1,1650.054
2002/8/2,1653.638
2002/8/5,1661.404
2002/8/6,1652.942
2002/8/7,1670.173
2002/8/8,1668.513
2002/8/9,1658.443
2002/8/12,1642.477
2002/8/13,1633.677
2002/8/14,1636.889
2002/8/15,1646.616
2002/8/16,1632.961
2002/8/19,1645.931
2002/8/20,1644.616
2002/8/21,1671.991
2002/8/22,1672.696
2002/8/23,1686.296
2002/8/26,1682.136
2002/8/27,1670.627
2002/8/28,1680.754
2002/8/29,1676.858
2002/8/30,1666.979
2002/9/2,1666.341
2002/9/3,1669.585
2002/9/4,1674.453
2002/9/5,1662.892
2002/9/6,1639.888
2002/9/9,1628.452
2002/9/10,1620.282
2002/9/11,1625.326
2002/9/12,1619.94
2002/9/13,1624.502
2002/9/16,1624.133
2002/9/17,1603.457
2002/9/18,1603.613
2002/9/19,1593.573
2002/9/20,1618.2
2002/9/23,1602.276
2002/9/24,1602.203
2002/9/25,1595.806
2002/9/26,1597.854
2002/9/27,1587.243
2002/10/8,1577.052
2002/10/9,1570.649
2002/10/10,1532.181
2002/10/11,1532.136
2002/10/14,1522.872
2002/10/15,1531.581
2002/10/16,1524.908
2002/10/17,1537.965
2002/10/18,1511.177
2002/10/21,1519.205
2002/10/22,1525.08
2002/10/23,1549.766
2002/10/24,1549.785
2002/10/25,1535.796
2002/10/28,1518.086
2002/10/29,1501.381
2002/10/30,1511.112
2002/10/31,1510.03
2002/11/1,1507.383
2002/11/4,1516.22
2002/11/5,1533.81
2002/11/6,1558.914
2002/11/7,1554.043
2002/11/8,1569.999
2002/11/11,1519.603
2002/11/12,1504.576
2002/11/13,1483.712
2002/11/14,1488.914
2002/11/15,1455.98
2002/11/18,1463.724
2002/11/19,1450.703
2002/11/20,1459.212
2002/11/21,1421.233
2002/11/22,1392.574
2002/11/25,1393.341
2002/11/26,1398.438
2002/11/27,1365.824
2002/11/28,1378.142
2002/11/29,1420.429
2002/12/2,1432.029
2002/12/3,1391.718
2002/12/4,1414.887
2002/12/5,1411.89
2002/12/6,1404.925
2002/12/9,1404.513
2002/12/10,1400.558
2002/12/11,1381.399
2002/12/12,1378.817
2002/12/13,1375.779
2002/12/16,1397.721
2002/12/17,1409.173
2002/12/18,1416.671
2002/12/19,1411.276
2002/12/20,1414.345
2002/12/23,1429.951
2002/12/24,1429.531
2002/12/25,1431.588
2002/12/26,1419.965
2002/12/27,1379.328
2002/12/30,1379.737
2002/12/31,1364.968
2003/1/2,1347.433
2003/1/3,1317.583
2003/1/6,1319.688
2003/1/7,1335.632
2003/1/8,1331.441
2003/1/9,1374.618
2003/1/10,1398.377
2003/1/13,1381.87
2003/1/14,1386.897
2003/1/15,1477.454
2003/1/16,1458.866
2003/1/17,1488.265
2003/1/20,1475.711
2003/1/21,1485.87
2003/1/22,1448.826
2003/1/23,1460.249
2003/1/24,1449.504
2003/1/27,1481.609
2003/1/28,1497.098
2003/1/29,1501.286
2003/2/10,1499.166
2003/2/11,1478.046
2003/2/12,1493.248
2003/2/13,1512.285
2003/2/14,1503.373
2003/2/17,1510.64
2003/2/18,1495.141
2003/2/19,1496.651
2003/2/20,1513.007
2003/2/21,1508.077
2003/2/24,1476.07
2003/2/25,1481.106
2003/2/26,1513.493
2003/2/27,1514.024
2003/2/28,1512.865
2003/3/3,1511.585
2003/3/4,1527.449
2003/3/5,1524.077
2003/3/6,1516.601
2003/3/7,1495.694
2003/3/10,1492.209
2003/3/11,1467.551
2003/3/12,1468.747
2003/3/13,1475.037
2003/3/14,1464.992
2003/3/17,1465.144
2003/3/18,1468.986
2003/3/19,1458.582
2003/3/20,1469.663
2003/3/21,1464.184
2003/3/24,1474.591
2003/3/25,1478.053
2003/3/26,1461.321
2003/3/27,1455.439
2003/3/28,1498.455
2003/3/31,1491.391
2003/4/1,1513.001
2003/4/2,1522.491
2003/4/3,1521.356
2003/4/4,1510.222
2003/4/7,1521.898
2003/4/8,1515.645
2003/4/9,1519.985
2003/4/10,1546.507
2003/4/11,1552.004
2003/4/14,1581.38
2003/4/15,1619.95
2003/4/16,1633.53
2003/4/17,1606.233
2003/4/18,1616.905
2003/4/21,1598.504
2003/4/22,1570.574
2003/4/23,1568.133
2003/4/24,1538.58
2003/4/25,1501.569
2003/4/28,1483.466
2003/4/29,1535.88
2003/4/30,1511.154
2003/5/12,1522.981
2003/5/13,1533.08
2003/5/14,1480.111
2003/5/15,1524.499
2003/5/16,1555.907
2003/5/19,1557.294
2003/5/20,1553.691
2003/5/21,1534.601
2003/5/22,1532.185
2003/5/23,1547.155
2003/5/26,1563.205
2003/5/27,1572.308
2003/5/28,1569.328
2003/5/29,1549.052
2003/5/30,1570.92
2003/6/2,1577.987
2003/6/3,1577.078
2003/6/4,1560.667
2003/6/5,1575.308
2003/6/6,1553.195
2003/6/9,1536.273
2003/6/10,1529.533
2003/6/11,1540.716
2003/6/12,1566.921
2003/6/13,1562.609
2003/6/16,1568.188
2003/6/17,1559.122
2003/6/18,1556.894
2003/6/19,1554.016
2003/6/20,1537.498
2003/6/23,1524.577
2003/6/24,1509.107
2003/6/25,1512.487
2003/6/26,1500.343
2003/6/27,1516.814
2003/6/30,1493.69
2003/7/1,1485.521
2003/7/2,1485.445
2003/7/3,1501.903
2003/7/4,1504.597
2003/7/7,1500.851
2003/7/8,1501.621
2003/7/9,1512.338
2003/7/10,1503.509
2003/7/11,1532.641
2003/7/14,1528.393
2003/7/15,1521.564
2003/7/16,1525.499
2003/7/17,1529.972
2003/7/18,1539.049
2003/7/21,1501.39
2003/7/22,1499.893
2003/7/23,1499.307
2003/7/24,1503.058
2003/7/25,1494.578
2003/7/28,1474.736
2003/7/29,1470.392
2003/7/30,1477.414
2003/7/31,1480.013
2003/8/1,1476.47
2003/8/4,1476.824
2003/8/5,1494.486
2003/8/6,1493.026
2003/8/7,1485.741
2003/8/8,1487.166
2003/8/11,1469.262
2003/8/12,1473.987
2003/8/13,1479.669
2003/8/14,1464.381
2003/8/15,1454.684
2003/8/18,1449.668
2003/8/19,1444.659
2003/8/20,1449.496
2003/8/21,1441.776
2003/8/22,1438.786
2003/8/25,1434.212
2003/8/26,1420.854
2003/8/27,1425.145
2003/8/28,1425.734
2003/8/29,1414.414
2003/9/1,1423.353
2003/9/2,1450.506
2003/9/3,1446.278
2003/9/4,1447.765
2003/9/5,1446.937
2003/9/8,1429.463
2003/9/9,1424.693
2003/9/10,1419.519
2003/9/11,1422.9
2003/9/12,1426.34
2003/9/15,1407.807
2003/9/16,1396.753
2003/9/17,1406.248
2003/9/18,1388.092
2003/9/19,1390.84
2003/9/22,1392.897
2003/9/23,1380.849
2003/9/24,1391.404
2003/9/25,1394.494
2003/9/26,1374.602
2003/9/29,1369.437
2003/9/30,1354.648
2003/10/8,1366.201
2003/10/9,1371.681
2003/10/10,1369.004
2003/10/13,1405.329
2003/10/14,1399.843
2003/10/15,1388.245
2003/10/16,1381.46
2003/10/17,1365.313
2003/10/20,1369.711
2003/10/21,1359.51
2003/10/22,1366.105
2003/10/23,1398.587
2003/10/24,1385.898
2003/10/27,1381.836
2003/10/28,1365.998
2003/10/29,1372.346
2003/10/30,1360.018
2003/10/31,1341.504
2003/11/3,1346.481
2003/11/4,1363.957
2003/11/5,1389.72
2003/11/6,1384.67
2003/11/7,1353.43
2003/11/10,1330.957
2003/11/11,1340.32
2003/11/12,1341.569
2003/11/13,1313.929
2003/11/14,1318.722
2003/11/17,1330.487
2003/11/18,1334.654
2003/11/19,1313.836
2003/11/20,1338.604
2003/11/21,1379.937
2003/11/24,1360.328
2003/11/25,1407.755
2003/11/26,1407.302
2003/11/27,1412.308
2003/11/28,1388.312
2003/12/1,1398.706
2003/12/2,1437.24
2003/12/3,1434.697
2003/12/4,1445.4
2003/12/5,1454.413
2003/12/8,1452.113
2003/12/9,1435.099
2003/12/10,1449.567
2003/12/11,1472.385
2003/12/12,1469.702
2003/12/15,1471.244
2003/12/16,1469.119
2003/12/17,1465.606
2003/12/18,1450.854
2003/12/19,1463.448
2003/12/22,1444.173
2003/12/23,1497.572
2003/12/24,1501.355
2003/12/25,1514.929
2003/12/26,1513.113
2003/12/29,1509.281
2003/12/30,1495.669
2003/12/31,1513.616
2004/1/2,1492.724
2004/1/5,1516.797
2004/1/6,1568.899
2004/1/7,1574.102
2004/1/8,1587.451
2004/1/9,1612.39
2004/1/12,1579.875
2004/1/13,1622.047
2004/1/14,1612.916
2004/1/15,1591.818
2004/1/16,1589.377
2004/1/29,1605.247
2004/1/30,1631.11
2004/2/2,1630.654
2004/2/3,1625.288
2004/2/4,1652.614
2004/2/5,1690.938
2004/2/6,1690.559
2004/2/9,1679.581
2004/2/10,1708.896
2004/2/11,1691.608
2004/2/12,1679.081
2004/2/13,1664.603
2004/2/16,1661.452
2004/2/17,1701.409
2004/2/18,1704.745
2004/2/19,1719.309
2004/2/20,1715.806
2004/2/23,1725.594
2004/2/24,1675.635
2004/2/25,1684.902
2004/2/26,1642.409
2004/2/27,1657.262
2004/3/1,1676.222
2004/3/2,1692.616
2004/3/3,1686.964
2004/3/4,1658.634
2004/3/5,1671.061
2004/3/8,1660.642
2004/3/9,1636.206
2004/3/10,1639.68
2004/3/11,1680.313
2004/3/12,1692.87
2004/3/15,1696.942
2004/3/16,1741.623
2004/3/17,1746.74
2004/3/18,1746.176
2004/3/19,1715.473
2004/3/22,1749.709
2004/3/23,1755.321
2004/3/24,1740.89
2004/3/25,1737.488
2004/3/26,1737.058
2004/3/29,1734.59
2004/3/30,1718.783
2004/3/31,1726.569
2004/4/1,1744.709
2004/4/2,1760.467
2004/4/5,1771.737
2004/4/6,1767.322
2004/4/7,1779.427
2004/4/8,1774.398
2004/4/9,1770.911
2004/4/12,1717.203
2004/4/13,1724.578
2004/4/14,1714.526
2004/4/15,1697.244
2004/4/16,1678.972
2004/4/19,1695.333
2004/4/20,1674.363
2004/4/21,1669.382
2004/4/22,1649.051
2004/4/23,1653.944
2004/4/26,1633.269
2004/4/27,1636.438
2004/4/28,1606.421
2004/4/29,1605.302
2004/4/30,1579.966
2004/5/10,1600.626
2004/5/11,1556.717
2004/5/12,1568.409
2004/5/13,1605.704
2004/5/14,1596.734
2004/5/17,1556.673
2004/5/18,1537.338
2004/5/19,1559.262
2004/5/20,1556.685
2004/5/21,1548.563
2004/5/24,1559.552
2004/5/25,1549.021
2004/5/26,1515.156
2004/5/27,1524.943
2004/5/28,1558.416
2004/5/31,1549.031
2004/6/1,1555.562
2004/6/2,1580.209
2004/6/3,1566.421
2004/6/4,1541.093
2004/6/7,1538.463
2004/6/8,1514.783
2004/6/9,1492.199
2004/6/10,1465.556
2004/6/11,1471.689
2004/6/14,1471.446
2004/6/15,1436.082
2004/6/16,1465.227
2004/6/17,1475.273
2004/6/18,1442.476
2004/6/21,1421.828
2004/6/22,1434.416
2004/6/23,1450.069
2004/6/24,1438.311
2004/6/25,1426.554
2004/6/28,1396.361
2004/6/29,1384.643
2004/6/30,1408.272
2004/7/1,1398.198
2004/7/2,1441.121
2004/7/5,1440.17
2004/7/6,1445.398
2004/7/7,1448.95
2004/7/8,1436.473
2004/7/9,1439.735
2004/7/12,1426.251
2004/7/13,1395.353
2004/7/14,1399.865
2004/7/15,1404.471
2004/7/16,1423.687
2004/7/19,1456.771
2004/7/20,1457.227
2004/7/21,1446.517
2004/7/22,1448.128
2004/7/23,1403.36
2004/7/26,1401.843
2004/7/27,1386.995
2004/7/28,1385.504
2004/7/29,1388.617
2004/7/30,1408.489
2004/8/2,1381.877
2004/8/3,1371.275
2004/8/4,1365.665
2004/8/5,1402.374
2004/8/6,1388.073
2004/8/9,1388.084
2004/8/10,1396.623
2004/8/11,1401.021
2004/8/12,1378.794
2004/8/13,1361.985
2004/8/16,1366.516
2004/8/17,1354.382
2004/8/18,1359.871
2004/8/19,1357.231
2004/8/20,1338.307
2004/8/23,1339.933
2004/8/24,1323.791
2004/8/25,1344.462
2004/8/26,1339.616
2004/8/27,1333.307
2004/8/30,1318.318
2004/8/31,1342.302
2004/9/1,1340.75
2004/9/2,1319.071
2004/9/3,1327.807
2004/9/6,1326.459
2004/9/7,1321.208
2004/9/8,1322.84
2004/9/9,1307.468
2004/9/10,1281.583
2004/9/13,1285.319
2004/9/14,1266.232
2004/9/15,1303.288
2004/9/16,1364.25
2004/9/17,1373.499
2004/9/20,1423.972
2004/9/21,1466.203
2004/9/22,1444.254
2004/9/23,1417.391
2004/9/24,1475.091
2004/9/27,1452.508
2004/9/28,1430.221
2004/9/29,1436.706
2004/9/30,1418.108
2004/10/8,1395.669
2004/10/11,1424.225
2004/10/12,1410.61
2004/10/13,1382.356
2004/10/14,1386.858
2004/10/15,1328.472
2004/10/18,1332.521
2004/10/19,1339.064
2004/10/20,1337.714
2004/10/21,1331.22
2004/10/22,1310.854
2004/10/25,1337.254
2004/10/26,1309.622
2004/10/27,1326.917
2004/10/28,1340.815
2004/10/29,1316.599
2004/11/1,1317.658
2004/11/2,1303.878
2004/11/3,1304.575
2004/11/4,1328.115
2004/11/5,1308.654
2004/11/8,1303.522
2004/11/9,1304.371
2004/11/10,1310.319
2004/11/11,1358.647
2004/11/12,1346.843
2004/11/15,1354.478
2004/11/16,1372.576
2004/11/17,1370.698
2004/11/18,1353.498
2004/11/19,1369.806
2004/11/22,1381.579
2004/11/23,1383.525
2004/11/24,1371.323
2004/11/25,1358.408
2004/11/26,1357.536
2004/11/29,1354.575
2004/11/30,1335.998
2004/12/1,1340.916
2004/12/2,1333.573
2004/12/3,1333.009
2004/12/6,1337.807
2004/12/7,1339.818
2004/12/8,1331.277
2004/12/9,1326.744
2004/12/10,1336.628
2004/12/13,1312.605
2004/12/14,1309.066
2004/12/15,1307.34
2004/12/16,1311.027
2004/12/17,1303.94
2004/12/20,1286.066
2004/12/21,1275.087
2004/12/22,1277.183
2004/12/23,1308.576
2004/12/24,1281.318
2004/12/27,1285.41
2004/12/28,1280.931
2004/12/29,1278.688
2004/12/30,1273.154
2004/12/31,1275.386
2005/1/4,1260.782
2005/1/5,1241.682
2005/1/6,1252.493
2005/1/7,1239.323
2005/1/10,1243.576
2005/1/11,1252.711
2005/1/12,1257.17
2005/1/13,1255.718
2005/1/14,1255.871
2005/1/17,1235.574
2005/1/18,1215.776
2005/1/19,1225.075
2005/1/20,1213.368
2005/1/21,1201.933
2005/1/24,1258.024
2005/1/25,1252.354
2005/1/26,1252.372
2005/1/27,1239.579
2005/1/28,1223.727
2005/1/31,1210.755
2005/2/1,1189.501
2005/2/2,1189.502
2005/2/3,1253.813
2005/2/4,1238.609
2005/2/16,1276.015
2005/2/17,1280.028
2005/2/18,1275.664
2005/2/21,1259.528
2005/2/22,1285.629
2005/2/23,1309.624
2005/2/24,1307.036
2005/2/25,1311.367
2005/2/28,1311.439
2005/3/1,1305.249
2005/3/2,1303.31
2005/3/3,1285.197
2005/3/4,1294.156
2005/3/7,1288.408
2005/3/8,1298.25
2005/3/9,1321.208
2005/3/10,1316.9
2005/3/11,1284.513
2005/3/14,1288.985
2005/3/15,1293.132
2005/3/16,1267.052
2005/3/17,1255.985
2005/3/18,1242.453
2005/3/21,1226.143
2005/3/22,1230.682
2005/3/23,1205.755
2005/3/24,1200.257
2005/3/25,1207.203
2005/3/28,1204.85
2005/3/29,1199.691
2005/3/30,1192.447
2005/3/31,1168.828
2005/4/1,1180.373
2005/4/4,1212.118
2005/4/5,1200.691
2005/4/6,1191.198
2005/4/7,1216.728
2005/4/8,1225.049
2005/4/11,1248.15
2005/4/12,1239.134
2005/4/13,1228.974
2005/4/14,1252.206
2005/4/15,1229.68
2005/4/18,1212.392
2005/4/19,1196.281
2005/4/20,1198.956
2005/4/21,1182.205
2005/4/22,1171.028
2005/4/25,1166.342
2005/4/26,1155.644
2005/4/27,1165.099
2005/4/28,1145.746
2005/4/29,1168.331
2005/5/9,1160.62
2005/5/10,1126.818
2005/5/11,1134.595
2005/5/12,1122.178
2005/5/13,1101.606
2005/5/16,1105.397
2005/5/17,1091.258
2005/5/18,1099.74
2005/5/19,1101.753
2005/5/20,1100.491
2005/5/23,1095.308
2005/5/24,1065.998
2005/5/25,1072.521
2005/5/26,1071.212
2005/5/27,1056.323
2005/5/30,1049.721
2005/5/31,1061.612
2005/6/1,1059.61
2005/6/2,1036.73
2005/6/3,1013.903
2005/6/6,1010.381
2005/6/7,1036.617
2005/6/8,1044.179
2005/6/9,1118.806
2005/6/10,1130.554
2005/6/13,1105.961
2005/6/14,1108.337
2005/6/15,1090.458
2005/6/16,1071.772
2005/6/17,1090.114
2005/6/20,1087.849
2005/6/21,1115.665
2005/6/22,1098.958
2005/6/23,1100.559
2005/6/24,1091.989
2005/6/27,1108.465
2005/6/28,1120.945
2005/6/29,1111.667
2005/6/30,1103.477
2005/7/1,1077.313
2005/7/4,1050.242
2005/7/5,1043.883
2005/7/6,1040.699
2005/7/7,1033.218
2005/7/8,1036.412
2005/7/11,1026.79
2005/7/12,1007.901
2005/7/13,1044.578
2005/7/14,1035.527
2005/7/15,1039.609
2005/7/18,1023.38
2005/7/19,1011.005
2005/7/20,1013.984
2005/7/21,1020.693
2005/7/22,1026.129
2005/7/25,1045.269
2005/7/26,1046.536
2005/7/27,1072.564
2005/7/28,1090.11
2005/7/29,1084.972
2005/8/1,1082.796
2005/8/2,1089.528
2005/8/3,1106.317
2005/8/4,1104.91
2005/8/5,1102.62
2005/8/8,1131.803
2005/8/9,1139.122
2005/8/10,1153.209
2005/8/11,1165.443
2005/8/12,1185.266
2005/8/15,1167.033
2005/8/16,1188.02
2005/8/17,1175.176
2005/8/18,1194.436
2005/8/19,1144.459
2005/8/22,1148.972
2005/8/23,1158.829
2005/8/24,1151.448
2005/8/25,1167.999
2005/8/26,1173.01
2005/8/29,1171.999
